Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
673,Entry long,2021-08-18 18:00,[CC] BUY WEAK,14840.25,1,296805,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15452,6.18,0
674,Exit long,2021-08-19 09:30,NQ09B BUY NY STOP,14773.5,2,590990,-59,-0.01,9,0,0.00,-54.5,-0.01,15393,6.16,0
674,Entry long,2021-08-19 09:30,[CC] BUY NY,14774.75,2,590990,-59,-0.01,9,0,0.00,-54.5,-0.01,15393,6.16,0
675,Exit long,2021-08-19 18:00,NQ09B BUY WEEKDAY 1800 STOP,14942.25,2,597740,-59,-0.01,9,135.5,0.02,-54.5,-0.01,15334,6.13,0
675,Entry long,2021-08-19 18:00,[CC] BUY PREMIUM,14943.5,2,597740,-59,-0.01,9,135.5,0.02,-54.5,-0.01,15334,6.13,0
676,Exit long,2021-08-20 09:30,NQ09B BUY NY STOP,14972.5,2,598950,-59,-0.01,9,0,0.00,-54.5,-0.01,15275,6.11,0
676,Entry long,2021-08-20 09:30,[CC] BUY NY,14973.75,2,598950,-59,-0.01,9,0,0.00,-54.5,-0.01,15275,6.11,0
677,Exit long,2021-08-22 18:00,NQ09B BUY WEEKLY STOP,15089,2,603610,-59,-0.01,9,0,0.00,-54.5,-0.01,15216,6.09,0
677,Entry long,2021-08-22 18:00,[CC] BUY WEEKLY,15090.25,2,603610,-59,-0.01,9,0,0.00,-54.5,-0.01,15216,6.09,0
678,Exit long,2021-08-23 09:30,NQ09B BUY NY STOP,15126,2,605090,-59,-0.01,9,0,0.00,-54.5,-0.01,15157,6.06,0
678,Entry long,2021-08-23 09:30,[CC] BUY NY,15127.25,2,605090,-59,-0.01,9,0,0.00,-54.5,-0.01,15157,6.06,0
679,Exit long,2021-08-24 09:30,NQ09B BUY NY STOP,15332.25,2,613340,-59,-0.01,9,0,0.00,-54.5,-0.01,15098,6.04,0
679,Entry long,2021-08-24 09:30,[CC] BUY NY,15333.5,2,613340,-59,-0.01,9,0,0.00,-54.5,-0.01,15098,6.04,0
680,Exit long,2021-08-25 09:30,NQ09B BUY NY STOP,15364.25,2,614620,-59,-0.01,9,0,0.00,-54.5,-0.01,15039,6.02,0
680,Entry long,2021-08-25 09:30,[CC] BUY NY,15365.5,2,614620,-59,-0.01,9,0,0.00,-54.5,-0.01,15039,6.02,0
681,Exit long,2021-08-26 09:30,NQ09B BUY NY N130 TP2,15348.5,2,613430,501,0.08,9,505.5,0.08,-34.5,-0.01,15540,6.22,0
681,Entry long,2021-08-26 09:30,[CC] BUY NY,15335.75,2,613430,501,0.08,9,505.5,0.08,-34.5,-0.01,15540,6.22,0
682,Exit long,2021-08-26 18:00,NQ09B BUY WEEKDAY 1800 STOP,15285,1,305725,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15510.5,6.20,0
682,Entry long,2021-08-26 18:00,[CC] BUY WEAK,15286.25,1,305725,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15510.5,6.20,0
683,Exit long,2021-08-27 09:30,NQ09B BUY NY STOP,15300,2,612050,-59,-0.01,9,0,0.00,-54.5,-0.01,15451.5,6.18,0
683,Entry long,2021-08-27 09:30,[CC] BUY NY,15301.25,2,612050,-59,-0.01,9,0,0.00,-54.5,-0.01,15451.5,6.18,0
684,Exit long,2021-08-29 18:00,NQ09B BUY WEEKLY STOP,15431.75,2,617320,-59,-0.01,9,55.5,0.01,-54.5,-0.01,15392.5,6.16,0
684,Entry long,2021-08-29 18:00,[CC] BUY WEEKLY,15433,2,617320,-59,-0.01,9,55.5,0.01,-54.5,-0.01,15392.5,6.16,0
685,Exit long,2021-08-30 09:30,NQ09B BUY NY N130 TP2,15468.5,2,618230,501,0.08,9,505.5,0.08,-24.5,0.00,15893.5,6.36,0
685,Entry long,2021-08-30 09:30,[CC] BUY NY,15455.75,2,618230,501,0.08,9,505.5,0.08,-24.5,0.00,15893.5,6.36,0
686,Exit long,2021-08-31 09:30,NQ09B BUY NY STOP,15606.5,2,624310,-59,-0.01,9,55.5,0.01,-54.5,-0.01,15834.5,6.33,0
686,Entry long,2021-08-31 09:30,[CC] BUY NY,15607.75,2,624310,-59,-0.01,9,55.5,0.01,-54.5,-0.01,15834.5,6.33,0
687,Exit long,2021-09-01 09:30,NQ09B BUY NY STOP,15629,2,625210,-59,-0.01,9,0,0.00,-54.5,-0.01,15775.5,6.31,0
687,Entry long,2021-09-01 09:30,[CC] BUY NY,15630.25,2,625210,-59,-0.01,9,0,0.00,-54.5,-0.01,15775.5,6.31,0
688,Exit long,2021-09-01 18:00,NQ09B BUY WEEKDAY 1800 STOP,15609,1,312205,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15746,6.30,0
688,Entry long,2021-09-01 18:00,[CC] BUY WEAK,15610.25,1,312205,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15746,6.30,0
689,Exit long,2021-09-02 09:30,NQ09B BUY NY STOP,15667.25,2,626740,-59,-0.01,9,0,0.00,-54.5,-0.01,15687,6.27,0
689,Entry long,2021-09-02 09:30,[CC] BUY NY,15668.5,2,626740,-59,-0.01,9,0,0.00,-54.5,-0.01,15687,6.27,0
690,Exit long,2021-09-03 09:30,NQ09B BUY NY STOP,15554.75,2,622240,-59,-0.01,9,0,0.00,-54.5,-0.01,15628,6.25,0
690,Entry long,2021-09-03 09:30,[CC] BUY NY,15556,2,622240,-59,-0.01,9,0,0.00,-54.5,-0.01,15628,6.25,0
691,Exit long,2021-09-05 18:00,NQ09B BUY WEEKLY STOP,15655,2,626250,-59,-0.01,9,0,0.00,-54.5,-0.01,15569,6.23,0
691,Entry long,2021-09-05 18:00,[CC] BUY WEEKLY,15656.25,2,626250,-59,-0.01,9,0,0.00,-54.5,-0.01,15569,6.23,0
692,Exit long,2021-09-06 09:30,NQ09B BUY NY STOP,15687.5,2,627550,-59,-0.01,9,0,0.00,-54.5,-0.01,15510,6.20,0
692,Entry long,2021-09-06 09:30,[CC] BUY NY,15688.75,2,627550,-59,-0.01,9,0,0.00,-54.5,-0.01,15510,6.20,0
693,Exit long,2021-09-06 18:00,NQ09B BUY WEEKDAY 1800 STOP,15701,1,314045,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15480.5,6.19,0
693,Entry long,2021-09-06 18:00,[CC] BUY WEAK,15702.25,1,314045,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15480.5,6.19,0
694,Exit long,2021-09-07 09:30,NQ09B BUY NY N130 TP2,15668,2,626210,501,0.08,9,505.5,0.08,-14.5,0.00,15981.5,6.39,0
694,Entry long,2021-09-07 09:30,[CC] BUY NY,15655.25,2,626210,501,0.08,9,505.5,0.08,-14.5,0.00,15981.5,6.39,0
695,Exit long,2021-09-07 18:00,NQ09B BUY WEEKDAY 1800 STOP,15670,1,313425,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15952,6.38,0
695,Entry long,2021-09-07 18:00,[CC] BUY WEAK,15671.25,1,313425,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15952,6.38,0
696,Exit long,2021-09-08 09:30,NQ09B BUY NY STOP,15665,2,626650,-59,-0.01,9,35.5,0.01,-54.5,-0.01,15893,6.36,0
696,Entry long,2021-09-08 09:30,[CC] BUY NY,15666.25,2,626650,-59,-0.01,9,35.5,0.01,-54.5,-0.01,15893,6.36,0
697,Exit long,2021-09-09 09:30,NQ09B BUY NY STOP,15629.5,2,625230,-59,-0.01,9,0,0.00,-54.5,-0.01,15834,6.33,0
697,Entry long,2021-09-09 09:30,[CC] BUY NY,15630.75,2,625230,-59,-0.01,9,0,0.00,-54.5,-0.01,15834,6.33,0
698,Exit long,2021-09-09 18:00,NQ09B BUY WEEKDAY 1800 STOP,15560,1,311225,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15804.5,6.32,0
698,Entry long,2021-09-09 18:00,[CC] BUY WEAK,15561.25,1,311225,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,15804.5,6.32,0
699,Exit long,2021-09-10 09:30,NQ09B BUY NY N130 TP2,15650.5,2,625510,501,0.08,9,505.5,0.08,-24.5,0.00,16305.5,6.52,0
699,Entry long,2021-09-10 09:30,[CC] BUY NY,15637.75,2,625510,501,0.08,9,505.5,0.08,-24.5,0.00,16305.5,6.52,0
700,Exit long,2021-09-12 18:00,NQ09B BUY WEEKLY STOP,15451.5,2,618110,-59,-0.01,9,0,0.00,-54.5,-0.01,16246.5,6.50,0
700,Entry long,2021-09-12 18:00,[CC] BUY WEEKLY,15452.75,2,618110,-59,-0.01,9,0,0.00,-54.5,-0.01,16246.5,6.50,0
701,Exit long,2021-09-13 09:30,NQ09B BUY NY N130 TP2,15559.5,2,621870,501,0.08,9,505.5,0.08,-14.5,0.00,16747.5,6.70,0
701,Entry long,2021-09-13 09:30,[CC] BUY NY,15546.75,2,621870,501,0.08,9,505.5,0.08,-14.5,0.00,16747.5,6.70,0
702,Exit long,2021-09-14 09:30,NQ09B BUY NY STOP,15491.75,2,619720,-59,-0.01,9,0,0.00,-54.5,-0.01,16688.5,6.68,0
702,Entry long,2021-09-14 09:30,[CC] BUY NY,15493,2,619720,-59,-0.01,9,0,0.00,-54.5,-0.01,16688.5,6.68,0
703,Exit long,2021-09-15 09:30,NQ09B BUY NY STOP,15404,2,616210,-59,-0.01,9,0,0.00,-54.5,-0.01,16629.5,6.65,0
703,Entry long,2021-09-15 09:30,[CC] BUY NY,15405.25,2,616210,-59,-0.01,9,0,0.00,-54.5,-0.01,16629.5,6.65,0
704,Exit long,2021-09-15 18:00,NQ09B BUY WEEKDAY 1800 STOP,15508.75,1,310200,-29.5,-0.01,4.5,37.75,0.01,-27.25,-0.01,16600,6.64,0
704,Entry long,2021-09-15 18:00,[CC] BUY WEAK,15510,1,310200,-29.5,-0.01,4.5,37.75,0.01,-27.25,-0.01,16600,6.64,0
705,Exit long,2021-09-16 09:30,NQ09B BUY NY STOP,15440.75,2,617680,-59,-0.01,9,0,0.00,-54.5,-0.01,16541,6.62,0
705,Entry long,2021-09-16 09:30,[CC] BUY NY,15442,2,617680,-59,-0.01,9,0,0.00,-54.5,-0.01,16541,6.62,0
706,Exit long,2021-09-16 18:00,NQ09B BUY WEEKDAY 1800 STOP,15496.75,1,309960,-29.5,-0.01,4.5,52.75,0.02,-27.25,-0.01,16511.5,6.60,0
706,Entry long,2021-09-16 18:00,[CC] BUY WEAK,15498,1,309960,-29.5,-0.01,4.5,52.75,0.02,-27.25,-0.01,16511.5,6.60,0
707,Exit long,2021-09-17 09:30,NQ09B BUY NY STOP,15482.75,2,619360,-59,-0.01,9,35.5,0.01,-54.5,-0.01,16452.5,6.58,0
707,Entry long,2021-09-17 09:30,[CC] BUY NY,15484,2,619360,-59,-0.01,9,35.5,0.01,-54.5,-0.01,16452.5,6.58,0
708,Exit long,2021-09-19 18:00,NQ09B BUY WEEKLY STOP,15283,2,611370,-59,-0.01,9,0,0.00,-54.5,-0.01,16393.5,6.56,0
708,Entry long,2021-09-19 18:00,[CC] BUY WEEKLY,15284.25,2,611370,-59,-0.01,9,0,0.00,-54.5,-0.01,16393.5,6.56,0
709,Exit long,2021-09-20 09:30,NQ09B BUY NY STOP,15075,2,603050,-59,-0.01,9,0,0.00,-54.5,-0.01,16334.5,6.53,0
709,Entry long,2021-09-20 09:30,[CC] BUY NY,15076.25,2,603050,-59,-0.01,9,0,0.00,-54.5,-0.01,16334.5,6.53,0
710,Exit long,2021-09-20 18:00,NQ09B BUY WEEKDAY 1800 STOP,14991,1,299845,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,16305,6.52,0
710,Entry long,2021-09-20 18:00,[CC] BUY WEAK,14992.25,1,299845,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,16305,6.52,0
711,Exit long,2021-09-21 09:30,NQ09B BUY NY N130 TP2,15095.25,2,603300,501,0.08,9,505.5,0.08,-14.5,0.00,16806,6.72,0
711,Entry long,2021-09-21 09:30,[CC] BUY NY,15082.5,2,603300,501,0.08,9,505.5,0.08,-14.5,0.00,16806,6.72,0
712,Exit long,2021-09-21 18:00,NQ09B BUY WEEKDAY 1800 STOP,14991.75,1,299860,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,16776.5,6.71,0
712,Entry long,2021-09-21 18:00,[CC] BUY WEAK,14993,1,299860,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,16776.5,6.71,0
713,Exit long,2021-09-22 09:30,NQ09B BUY NY STOP,15061,2,602490,-59,-0.01,9,345.5,0.06,-54.5,-0.01,16717.5,6.69,0
713,Entry long,2021-09-22 09:30,[CC] BUY NY,15062.25,2,602490,-59,-0.01,9,345.5,0.06,-54.5,-0.01,16717.5,6.69,0
714,Exit long,2021-09-22 18:00,NQ09B BUY WEEKDAY 1800 STOP,15177.25,2,607140,-59,-0.01,9,0,0.00,-54.5,-0.01,16658.5,6.66,0
714,Entry long,2021-09-22 18:00,[CC] BUY PREMIUM,15178.5,2,607140,-59,-0.01,9,0,0.00,-54.5,-0.01,16658.5,6.66,0
715,Exit long,2021-09-23 09:30,NQ09B BUY NY STOP,15209.75,2,608440,-59,-0.01,9,0,0.00,-54.5,-0.01,16599.5,6.64,0
715,Entry long,2021-09-23 09:30,[CC] BUY NY,15211,2,608440,-59,-0.01,9,0,0.00,-54.5,-0.01,16599.5,6.64,0
716,Exit long,2021-09-23 18:00,NQ09B BUY WEEKDAY 1800 STOP,15299.25,1,306010,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,16570,6.63,0
716,Entry long,2021-09-23 18:00,[CC] BUY WEAK,15300.5,1,306010,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,16570,6.63,0
717,Exit long,2021-09-24 09:30,NQ09B BUY NY STOP,15205.5,2,608270,-59,-0.01,9,0,0.00,-54.5,-0.01,16511,6.60,0
717,Entry long,2021-09-24 09:30,[CC] BUY NY,15206.75,2,608270,-59,-0.01,9,0,0.00,-54.5,-0.01,16511,6.60,0
718,Exit long,2021-09-26 18:00,NQ09B BUY WEEKLY W80,15327.25,2,612770,311,0.05,9,315.5,0.05,-24.5,0.00,16822,6.73,0
718,Entry long,2021-09-26 18:00,[CC] BUY WEEKLY,15319.25,2,612770,311,0.05,9,315.5,0.05,-24.5,0.00,16822,6.73,0
719,Exit long,2021-09-27 09:30,NQ09B BUY NY N130 TP2,15198.25,2,607420,501,0.08,9,505.5,0.08,-14.5,0.00,17323,6.93,0
719,Entry long,2021-09-27 09:30,[CC] BUY NY,15185.5,2,607420,501,0.08,9,505.5,0.08,-14.5,0.00,17323,6.93,0
720,Exit long,2021-09-28 09:30,NQ09B BUY NY STOP,15000.5,2,600070,-59,-0.01,9,0,0.00,-54.5,-0.01,17264,6.91,0
720,Entry long,2021-09-28 09:30,[CC] BUY NY,15001.75,2,600070,-59,-0.01,9,0,0.00,-54.5,-0.01,17264,6.91,0
721,Exit long,2021-09-28 18:00,NQ09B BUY WEEKDAY 1800 D80,14777.5,1,295390,155.5,0.05,4.5,157.75,0.05,-12.25,0.00,17419.5,6.97,0
721,Entry long,2021-09-28 18:00,[CC] BUY WEAK,14769.5,1,295390,155.5,0.05,4.5,157.75,0.05,-12.25,0.00,17419.5,6.97,0
722,Exit long,2021-09-29 09:30,NQ09B BUY NY STOP,14816.75,2,592720,-59,-0.01,9,0,0.00,-54.5,-0.01,17360.5,6.94,0
722,Entry long,2021-09-29 09:30,[CC] BUY NY,14818,2,592720,-59,-0.01,9,0,0.00,-54.5,-0.01,17360.5,6.94,0
723,Exit long,2021-09-30 09:30,NQ09B BUY NY STOP,14808.75,2,592400,-59,-0.01,9,0,0.00,-54.5,-0.01,17301.5,6.92,0
723,Entry long,2021-09-30 09:30,[CC] BUY NY,14810,2,592400,-59,-0.01,9,0,0.00,-54.5,-0.01,17301.5,6.92,0
724,Exit long,2021-09-30 18:00,NQ09B BUY WEEKDAY 1800 STOP,14701.25,1,294050,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,17272,6.91,0
724,Entry long,2021-09-30 18:00,[CC] BUY WEAK,14702.5,1,294050,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,17272,6.91,0
725,Exit long,2021-10-01 09:30,NQ09B BUY NY N130 TP2,14723,2,588410,501,0.09,9,505.5,0.09,-14.5,0.00,17773,7.11,0
725,Entry long,2021-10-01 09:30,[CC] BUY NY,14710.25,2,588410,501,0.09,9,505.5,0.09,-14.5,0.00,17773,7.11,0
726,Exit long,2021-10-03 18:00,NQ09B BUY WEEKLY STOP,14784,2,591410,-59,-0.01,9,0,0.00,-54.5,-0.01,17714,7.09,0
726,Entry long,2021-10-03 18:00,[CC] BUY WEEKLY,14785.25,2,591410,-59,-0.01,9,0,0.00,-54.5,-0.01,17714,7.09,0
727,Exit long,2021-10-04 09:30,NQ09B BUY NY N130 TP2,14717.25,2,588180,501,0.09,9,505.5,0.09,-14.5,0.00,18215,7.29,0
727,Entry long,2021-10-04 09:30,[CC] BUY NY,14704.5,2,588180,501,0.09,9,505.5,0.09,-14.5,0.00,18215,7.29,0
728,Exit long,2021-10-04 18:00,NQ09B BUY WEEKDAY 1800 STOP,14492.75,2,579760,-59,-0.01,9,195.5,0.03,-54.5,-0.01,18156,7.26,0
728,Entry long,2021-10-04 18:00,[CC] BUY PREMIUM,14494,2,579760,-59,-0.01,9,195.5,0.03,-54.5,-0.01,18156,7.26,0
729,Exit long,2021-10-05 09:30,NQ09B BUY NY STOP,14506,2,580290,-59,-0.01,9,0,0.00,-54.5,-0.01,18097,7.24,0
729,Entry long,2021-10-05 09:30,[CC] BUY NY,14507.25,2,580290,-59,-0.01,9,0,0.00,-54.5,-0.01,18097,7.24,0
730,Exit long,2021-10-05 18:00,NQ09B BUY WEEKDAY 1800 STOP,14661,1,293245,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,18067.5,7.23,0
730,Entry long,2021-10-05 18:00,[CC] BUY WEAK,14662.25,1,293245,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,18067.5,7.23,0
731,Exit long,2021-10-06 09:30,NQ09B BUY NY STOP,14521,2,580890,-59,-0.01,9,0,0.00,-54.5,-0.01,18008.5,7.20,0
731,Entry long,2021-10-06 09:30,[CC] BUY NY,14522.25,2,580890,-59,-0.01,9,0,0.00,-54.5,-0.01,18008.5,7.20,0
732,Exit long,2021-10-07 09:30,NQ09B BUY NY STOP,14881.25,2,595300,-59,-0.01,9,0,0.00,-54.5,-0.01,17949.5,7.18,0
732,Entry long,2021-10-07 09:30,[CC] BUY NY,14882.5,2,595300,-59,-0.01,9,0,0.00,-54.5,-0.01,17949.5,7.18,0
733,Exit long,2021-10-07 18:00,NQ09B BUY WEEKDAY 1800 STOP,14890.25,1,297830,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,17920,7.17,0
733,Entry long,2021-10-07 18:00,[CC] BUY WEAK,14891.5,1,297830,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,17920,7.17,0
734,Exit long,2021-10-08 09:30,NQ09B BUY NY STOP,14932.25,2,597340,-59,-0.01,9,375.5,0.06,-54.5,-0.01,17861,7.14,0
734,Entry long,2021-10-08 09:30,[CC] BUY NY,14933.5,2,597340,-59,-0.01,9,375.5,0.06,-54.5,-0.01,17861,7.14,0
735,Exit long,2021-10-10 18:00,NQ09B BUY WEEKLY W80,14818.5,2,592420,311,0.05,9,315.5,0.05,-14.5,0.00,18172,7.27,0
735,Entry long,2021-10-10 18:00,[CC] BUY WEEKLY,14810.5,2,592420,311,0.05,9,315.5,0.05,-14.5,0.00,18172,7.27,0
736,Exit long,2021-10-11 09:30,NQ09B BUY NY STOP,14747.25,2,589940,-59,-0.01,9,0,0.00,-54.5,-0.01,18113,7.25,0
736,Entry long,2021-10-11 09:30,[CC] BUY NY,14748.5,2,589940,-59,-0.01,9,0,0.00,-54.5,-0.01,18113,7.25,0
737,Exit long,2021-10-12 09:30,NQ09B BUY NY N130 TP2,14772.75,2,590400,501,0.08,9,505.5,0.09,-14.5,0.00,18614,7.45,0
737,Entry long,2021-10-12 09:30,[CC] BUY NY,14760,2,590400,501,0.08,9,505.5,0.09,-14.5,0.00,18614,7.45,0
738,Exit long,2021-10-12 18:00,NQ09B BUY WEEKDAY 1800 STOP,14593,1,291885,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,18584.5,7.43,0
738,Entry long,2021-10-12 18:00,[CC] BUY WEAK,14594.25,1,291885,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,18584.5,7.43,0
739,Exit long,2021-10-13 09:30,NQ09B BUY NY N130 TP2,14759.75,2,589880,501,0.08,9,505.5,0.09,-14.5,0.00,19085.5,7.63,0
739,Entry long,2021-10-13 09:30,[CC] BUY NY,14747,2,589880,501,0.08,9,505.5,0.09,-14.5,0.00,19085.5,7.63,0
740,Exit long,2021-10-14 09:30,NQ09B BUY NY STOP,14918.25,2,596780,-59,-0.01,9,285.5,0.05,-54.5,-0.01,19026.5,7.61,0
740,Entry long,2021-10-14 09:30,[CC] BUY NY,14919.5,2,596780,-59,-0.01,9,285.5,0.05,-54.5,-0.01,19026.5,7.61,0
741,Exit long,2021-10-15 09:30,NQ09B BUY NY STOP,15087.75,2,603560,-59,-0.01,9,405.5,0.07,-54.5,-0.01,18967.5,7.59,0
741,Entry long,2021-10-15 09:30,[CC] BUY NY,15089,2,603560,-59,-0.01,9,405.5,0.07,-54.5,-0.01,18967.5,7.59,0
742,Exit long,2021-10-17 18:00,NQ09B BUY WEEKLY W80,15153.25,2,605810,311,0.05,9,315.5,0.05,-24.5,0.00,19278.5,7.71,0
742,Entry long,2021-10-17 18:00,[CC] BUY WEEKLY,15145.25,2,605810,311,0.05,9,315.5,0.05,-24.5,0.00,19278.5,7.71,0
743,Exit long,2021-10-18 09:30,NQ09B BUY NY STOP,15075.5,2,603070,-59,-0.01,9,0,0.00,-54.5,-0.01,19219.5,7.69,0
743,Entry long,2021-10-18 09:30,[CC] BUY NY,15076.75,2,603070,-59,-0.01,9,0,0.00,-54.5,-0.01,19219.5,7.69,0
744,Exit long,2021-10-19 09:30,NQ09B BUY NY STOP,15329.5,2,613230,-59,-0.01,9,245.5,0.04,-54.5,-0.01,19160.5,7.66,0
744,Entry long,2021-10-19 09:30,[CC] BUY NY,15330.75,2,613230,-59,-0.01,9,245.5,0.04,-54.5,-0.01,19160.5,7.66,0
745,Exit long,2021-10-20 09:30,NQ09B BUY NY STOP,15418.75,2,616800,-59,-0.01,9,375.5,0.06,-54.5,-0.01,19101.5,7.64,0
745,Entry long,2021-10-20 09:30,[CC] BUY NY,15420,2,616800,-59,-0.01,9,375.5,0.06,-54.5,-0.01,19101.5,7.64,0
746,Exit long,2021-10-21 09:30,NQ09B BUY NY STOP,15345.5,2,613870,-59,-0.01,9,0,0.00,-54.5,-0.01,19042.5,7.62,0
746,Entry long,2021-10-21 09:30,[CC] BUY NY,15346.75,2,613870,-59,-0.01,9,0,0.00,-54.5,-0.01,19042.5,7.62,0
747,Exit long,2021-10-21 18:00,NQ09B BUY WEEKDAY 1800 STOP,15382,2,615330,-59,-0.01,9,145.5,0.02,-54.5,-0.01,18983.5,7.59,0
747,Entry long,2021-10-21 18:00,[CC] BUY PREMIUM,15383.25,2,615330,-59,-0.01,9,145.5,0.02,-54.5,-0.01,18983.5,7.59,0
748,Exit long,2021-10-22 09:30,NQ09B BUY NY N130 TP2,15435.5,2,616910,501,0.08,9,505.5,0.08,-14.5,0.00,19484.5,7.79,0
748,Entry long,2021-10-22 09:30,[CC] BUY NY,15422.75,2,616910,501,0.08,9,505.5,0.08,-14.5,0.00,19484.5,7.79,0
749,Exit long,2021-10-24 18:00,NQ09B BUY WEEKLY STOP,15323.25,2,612980,-59,-0.01,9,185.5,0.03,-54.5,-0.01,19425.5,7.77,0
749,Entry long,2021-10-24 18:00,[CC] BUY WEEKLY,15324.5,2,612980,-59,-0.01,9,185.5,0.03,-54.5,-0.01,19425.5,7.77,0
750,Exit long,2021-10-25 09:30,NQ09B BUY NY STOP,15404.25,2,616220,-59,-0.01,9,0,0.00,-54.5,-0.01,19366.5,7.75,0
750,Entry long,2021-10-25 09:30,[CC] BUY NY,15405.5,2,616220,-59,-0.01,9,0,0.00,-54.5,-0.01,19366.5,7.75,0
751,Exit long,2021-10-25 18:00,NQ09B BUY WEEKDAY 1800 STOP,15542,2,621730,-59,-0.01,9,0,0.00,-54.5,-0.01,19307.5,7.72,0
751,Entry long,2021-10-25 18:00,[CC] BUY PREMIUM,15543.25,2,621730,-59,-0.01,9,0,0.00,-54.5,-0.01,19307.5,7.72,0
752,Exit long,2021-10-26 09:30,NQ09B BUY NY STOP,15596.75,2,623920,-59,-0.01,9,0,0.00,-54.5,-0.01,19248.5,7.70,0
752,Entry long,2021-10-26 09:30,[CC] BUY NY,15598,2,623920,-59,-0.01,9,0,0.00,-54.5,-0.01,19248.5,7.70,0
753,Exit long,2021-10-26 18:00,NQ09B BUY WEEKDAY 1800 STOP,15531.25,2,621300,-59,-0.01,9,0,0.00,-54.5,-0.01,19189.5,7.68,0
753,Entry long,2021-10-26 18:00,[CC] BUY PREMIUM,15532.5,2,621300,-59,-0.01,9,0,0.00,-54.5,-0.01,19189.5,7.68,0
754,Exit long,2021-10-27 09:30,NQ09B BUY NY STOP,15569.75,2,622840,-59,-0.01,9,0,0.00,-54.5,-0.01,19130.5,7.65,0
754,Entry long,2021-10-27 09:30,[CC] BUY NY,15571,2,622840,-59,-0.01,9,0,0.00,-54.5,-0.01,19130.5,7.65,0
755,Exit long,2021-10-27 18:00,NQ09B BUY WEEKDAY 1800 D80,15603.25,1,311905,155.5,0.05,4.5,157.75,0.05,-7.25,0.00,19286,7.71,0
755,Entry long,2021-10-27 18:00,[CC] BUY WEAK,15595.25,1,311905,155.5,0.05,4.5,157.75,0.05,-7.25,0.00,19286,7.71,0
756,Exit long,2021-10-28 09:30,NQ09B BUY NY STOP,15667.75,2,626760,-59,-0.01,9,0,0.00,-54.5,-0.01,19227,7.69,0
756,Entry long,2021-10-28 09:30,[CC] BUY NY,15669,2,626760,-59,-0.01,9,0,0.00,-54.5,-0.01,19227,7.69,0
757,Exit long,2021-10-28 18:00,NQ09B BUY WEEKDAY 1800 STOP,15678.75,2,627200,-59,-0.01,9,0,0.00,-54.5,-0.01,19168,7.67,0
757,Entry long,2021-10-28 18:00,[CC] BUY PREMIUM,15680,2,627200,-59,-0.01,9,0,0.00,-54.5,-0.01,19168,7.67,0
758,Exit long,2021-10-29 09:30,NQ09B BUY NY STOP,15630,2,625250,-59,-0.01,9,0,0.00,-54.5,-0.01,19109,7.64,0
758,Entry long,2021-10-29 09:30,[CC] BUY NY,15631.25,2,625250,-59,-0.01,9,0,0.00,-54.5,-0.01,19109,7.64,0
759,Exit long,2021-10-31 18:00,NQ09B BUY WEEKLY W80,15893.5,2,635420,311,0.05,9,315.5,0.05,-14.5,0.00,19420,7.77,0
759,Entry long,2021-10-31 18:00,[CC] BUY WEEKLY,15885.5,2,635420,311,0.05,9,315.5,0.05,-14.5,0.00,19420,7.77,0
760,Exit long,2021-11-01 09:30,NQ09B BUY NY STOP,15857,2,634330,-59,-0.01,9,405.5,0.06,-54.5,-0.01,19361,7.74,0
760,Entry long,2021-11-01 09:30,[CC] BUY NY,15858.25,2,634330,-59,-0.01,9,405.5,0.06,-54.5,-0.01,19361,7.74,0
761,Exit long,2021-11-02 09:30,NQ09B BUY NY STOP,15864.75,2,634640,-59,-0.01,9,0,0.00,-54.5,-0.01,19302,7.72,0
