Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
16,Exit short,2020-01-20 09:30,NQ09B SELL NY STOP,9167.75,2,366660,-59,-0.02,9,125.5,0.03,-54.5,-0.01,-14,-0.01,0
16,Entry short,2020-01-20 09:30,[CC] SELL NY,9166.5,2,366660,-59,-0.02,9,125.5,0.03,-54.5,-0.01,-14,-0.01,0
17,Exit short,2020-01-21 09:30,NQ09B SELL NY STOP,9154.75,2,366140,-59,-0.02,9,65.5,0.02,-54.5,-0.01,-73,-0.03,0
17,Entry short,2020-01-21 09:30,[CC] SELL NY,9153.5,2,366140,-59,-0.02,9,65.5,0.02,-54.5,-0.01,-73,-0.03,0
18,Exit short,2020-01-22 09:30,NQ09B SELL NY STOP,9224.25,2,368920,-59,-0.02,9,0,0.00,-54.5,-0.01,-132,-0.05,0
18,Entry short,2020-01-22 09:30,[CC] SELL NY,9223,2,368920,-59,-0.02,9,0,0.00,-54.5,-0.01,-132,-0.05,0
19,Exit short,2020-01-23 09:30,NQ09B SELL NY STOP,9194,2,367710,-59,-0.02,9,0,0.00,-54.5,-0.01,-191,-0.08,0
19,Entry short,2020-01-23 09:30,[CC] SELL NY,9192.75,2,367710,-59,-0.02,9,0,0.00,-54.5,-0.01,-191,-0.08,0
20,Exit short,2020-01-24 09:30,NQ09B SELL NY STOP,9274,2,370910,-59,-0.02,9,0,0.00,-54.5,-0.01,-250,-0.10,0
20,Entry short,2020-01-24 09:30,[CC] SELL NY,9272.75,2,370910,-59,-0.02,9,0,0.00,-54.5,-0.01,-250,-0.10,0
21,Exit short,2020-01-26 18:00,NQ09B SELL WEEKLY W80,9068.75,2,363070,311,0.09,9,315.5,0.09,-14.5,0.00,61,0.02,0
21,Entry short,2020-01-26 18:00,[CC] SELL WEEKLY,9076.75,2,363070,311,0.09,9,315.5,0.09,-14.5,0.00,61,0.02,0
22,Exit short,2020-01-27 09:30,NQ09B SELL NY STOP,8948.25,2,357880,-59,-0.02,9,0,0.00,-54.5,-0.02,2,0.00,0
22,Entry short,2020-01-27 09:30,[CC] SELL NY,8947,2,357880,-59,-0.02,9,0,0.00,-54.5,-0.02,2,0.00,0
23,Exit short,2020-01-27 18:00,NQ09B SELL WEEKDAY 1800 STOP,8953.5,1,179045,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,-27.5,-0.01,0
23,Entry short,2020-01-27 18:00,[CC] SELL WEAK,8952.25,1,179045,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,-27.5,-0.01,0
24,Exit short,2020-01-28 09:30,NQ09B SELL NY STOP,9024.75,2,360940,-59,-0.02,9,315.5,0.09,-54.5,-0.02,-86.5,-0.03,0
24,Entry short,2020-01-28 09:30,[CC] SELL NY,9023.5,2,360940,-59,-0.02,9,315.5,0.09,-54.5,-0.02,-86.5,-0.03,0
25,Exit short,2020-01-28 18:00,NQ09B SELL WEEKDAY 1800 STOP,9120.5,2,364770,-59,-0.02,9,0,0.00,-54.5,-0.01,-145.5,-0.06,0
25,Entry short,2020-01-28 18:00,[CC] SELL PREMIUM,9119.25,2,364770,-59,-0.02,9,0,0.00,-54.5,-0.01,-145.5,-0.06,0
26,Exit short,2020-01-29 09:30,NQ09B SELL NY STOP,9150,2,365950,-59,-0.02,9,0,0.00,-54.5,-0.01,-204.5,-0.08,0
26,Entry short,2020-01-29 09:30,[CC] SELL NY,9148.75,2,365950,-59,-0.02,9,0,0.00,-54.5,-0.01,-204.5,-0.08,0
27,Exit short,2020-01-29 18:00,NQ09B SELL WEEKDAY 1800 STOP,9112.25,2,364440,-59,-0.02,9,165.5,0.05,-54.5,-0.01,-263.5,-0.11,0
27,Entry short,2020-01-29 18:00,[CC] SELL PREMIUM,9111,2,364440,-59,-0.02,9,165.5,0.05,-54.5,-0.01,-263.5,-0.11,0
28,Exit short,2020-01-30 09:30,NQ09B SELL NY STOP,9052.75,2,362060,-59,-0.02,9,275.5,0.08,-54.5,-0.02,-322.5,-0.13,0
28,Entry short,2020-01-30 09:30,[CC] SELL NY,9051.5,2,362060,-59,-0.02,9,275.5,0.08,-54.5,-0.02,-322.5,-0.13,0
29,Exit short,2020-01-30 18:00,NQ09B SELL WEEKDAY 1800 STOP,9227.5,2,369050,-59,-0.02,9,0,0.00,-54.5,-0.01,-381.5,-0.15,0
29,Entry short,2020-01-30 18:00,[CC] SELL PREMIUM,9226.25,2,369050,-59,-0.02,9,0,0.00,-54.5,-0.01,-381.5,-0.15,0
30,Exit short,2020-01-31 09:30,NQ09B SELL NY STOP,9182.5,2,367250,-59,-0.02,9,0,0.00,-54.5,-0.01,-440.5,-0.18,0
30,Entry short,2020-01-31 09:30,[CC] SELL NY,9181.25,2,367250,-59,-0.02,9,0,0.00,-54.5,-0.01,-440.5,-0.18,0
31,Exit short,2020-02-02 18:00,NQ09B SELL WEEKLY STOP,8983.75,2,359300,-59,-0.02,9,295.5,0.08,-54.5,-0.02,-499.5,-0.20,0
31,Entry short,2020-02-02 18:00,[CC] SELL WEEKLY,8982.5,2,359300,-59,-0.02,9,295.5,0.08,-54.5,-0.02,-499.5,-0.20,0
32,Exit short,2020-02-03 09:30,NQ09B SELL NY STOP,9042.5,2,361650,-59,-0.02,9,215.5,0.06,-54.5,-0.02,-558.5,-0.22,0
32,Entry short,2020-02-03 09:30,[CC] SELL NY,9041.25,2,361650,-59,-0.02,9,215.5,0.06,-54.5,-0.02,-558.5,-0.22,0
33,Exit short,2020-02-03 18:00,NQ09B SELL WEEKDAY 1800 D80,9090.75,2,363950,311,0.09,9,315.5,0.09,-24.5,-0.01,-247.5,-0.10,0
33,Entry short,2020-02-03 18:00,[CC] SELL PREMIUM,9098.75,2,363950,311,0.09,9,315.5,0.09,-24.5,-0.01,-247.5,-0.10,0
34,Exit short,2020-02-04 09:30,NQ09B SELL NY STOP,9259,2,370310,-59,-0.02,9,0,0.00,-54.5,-0.01,-306.5,-0.12,0
34,Entry short,2020-02-04 09:30,[CC] SELL NY,9257.75,2,370310,-59,-0.02,9,0,0.00,-54.5,-0.01,-306.5,-0.12,0
35,Exit short,2020-02-04 18:00,NQ09B SELL WEEKDAY 1800 STOP,9358,2,374270,-59,-0.02,9,0,0.00,-54.5,-0.01,-365.5,-0.15,0
35,Entry short,2020-02-04 18:00,[CC] SELL PREMIUM,9356.75,2,374270,-59,-0.02,9,0,0.00,-54.5,-0.01,-365.5,-0.15,0
36,Exit short,2020-02-05 09:30,NQ09B SELL NY STOP,9458,2,378270,-59,-0.02,9,0,0.00,-54.5,-0.01,-424.5,-0.17,0
36,Entry short,2020-02-05 09:30,[CC] SELL NY,9456.75,2,378270,-59,-0.02,9,0,0.00,-54.5,-0.01,-424.5,-0.17,0
37,Exit short,2020-02-05 18:00,NQ09B SELL WEEKDAY 1800 STOP,9391,1,187795,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-454,-0.18,0
37,Entry short,2020-02-05 18:00,[CC] SELL WEAK,9389.75,1,187795,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-454,-0.18,0
38,Exit short,2020-02-06 09:30,NQ09B SELL NY STOP,9397.5,2,375850,-59,-0.02,9,0,0.00,-54.5,-0.01,-513,-0.21,0
38,Entry short,2020-02-06 09:30,[CC] SELL NY,9396.25,2,375850,-59,-0.02,9,0,0.00,-54.5,-0.01,-513,-0.21,0
39,Exit short,2020-02-06 18:00,NQ09B SELL WEEKDAY 1800 STOP,9468,1,189335,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-542.5,-0.22,0
39,Entry short,2020-02-06 18:00,[CC] SELL WEAK,9466.75,1,189335,-29.5,-0.02,4.5,0,0.00,-27.25,-0.01,-542.5,-0.22,0
40,Exit short,2020-02-07 09:30,NQ09B SELL NY STOP,9412.25,2,376440,-59,-0.02,9,0,0.00,-54.5,-0.01,-601.5,-0.24,0
40,Entry short,2020-02-07 09:30,[CC] SELL NY,9411,2,376440,-59,-0.02,9,0,0.00,-54.5,-0.01,-601.5,-0.24,0
41,Exit short,2020-02-09 18:00,NQ09B SELL WEEKLY W80,9393.25,2,376050,311,0.08,9,315.5,0.08,-14.5,0.00,-290.5,-0.12,0
41,Entry short,2020-02-09 18:00,[CC] SELL WEEKLY,9401.25,2,376050,311,0.08,9,315.5,0.08,-14.5,0.00,-290.5,-0.12,0
42,Exit short,2020-02-10 09:30,NQ09B SELL NY STOP,9381.25,2,375200,-59,-0.02,9,45.5,0.01,-54.5,-0.01,-349.5,-0.14,0
42,Entry short,2020-02-10 09:30,[CC] SELL NY,9380,2,375200,-59,-0.02,9,45.5,0.01,-54.5,-0.01,-349.5,-0.14,0
43,Exit short,2020-02-11 09:30,NQ09B SELL NY STOP,9577.75,2,383060,-59,-0.02,9,0,0.00,-54.5,-0.01,-408.5,-0.16,0
43,Entry short,2020-02-11 09:30,[CC] SELL NY,9576.5,2,383060,-59,-0.02,9,0,0.00,-54.5,-0.01,-408.5,-0.16,0
44,Exit short,2020-02-11 18:00,NQ09B SELL WEEKDAY 1800 STOP,9537.25,1,190720,-29.5,-0.02,4.5,52.75,0.03,-27.25,-0.01,-438,-0.18,0
44,Entry short,2020-02-11 18:00,[CC] SELL WEAK,9536,1,190720,-29.5,-0.02,4.5,52.75,0.03,-27.25,-0.01,-438,-0.18,0
45,Exit short,2020-02-12 09:30,NQ09B SELL NY STOP,9581.5,2,383210,-59,-0.02,9,25.5,0.01,-54.5,-0.01,-497,-0.20,0
45,Entry short,2020-02-12 09:30,[CC] SELL NY,9580.25,2,383210,-59,-0.02,9,25.5,0.01,-54.5,-0.01,-497,-0.20,0
46,Exit short,2020-02-13 09:30,NQ09B SELL NY STOP,9550.75,2,381980,-59,-0.02,9,405.5,0.11,-54.5,-0.01,-556,-0.22,0
46,Entry short,2020-02-13 09:30,[CC] SELL NY,9549.5,2,381980,-59,-0.02,9,405.5,0.11,-54.5,-0.01,-556,-0.22,0
47,Exit short,2020-02-13 18:00,NQ09B SELL WEEKDAY 1800 D80,9618,2,385040,311,0.08,9,315.5,0.08,-24.5,-0.01,-245,-0.10,0
47,Entry short,2020-02-13 18:00,[CC] SELL PREMIUM,9626,2,385040,311,0.08,9,315.5,0.08,-24.5,-0.01,-245,-0.10,0
48,Exit short,2020-02-14 09:30,NQ09B SELL NY STOP,9619.75,2,384740,-59,-0.02,9,205.5,0.05,-54.5,-0.01,-304,-0.12,0
48,Entry short,2020-02-14 09:30,[CC] SELL NY,9618.5,2,384740,-59,-0.02,9,205.5,0.05,-54.5,-0.01,-304,-0.12,0
49,Exit short,2020-02-16 18:00,NQ09B SELL WEEKLY STOP,9636,2,385390,-59,-0.02,9,15.5,0.00,-54.5,-0.01,-363,-0.15,0
49,Entry short,2020-02-16 18:00,[CC] SELL WEEKLY,9634.75,2,385390,-59,-0.02,9,15.5,0.00,-54.5,-0.01,-363,-0.15,0
50,Exit short,2020-02-17 09:30,NQ09B SELL NY STOP,9657.25,2,386240,-59,-0.02,9,0,0.00,-54.5,-0.01,-422,-0.17,0
50,Entry short,2020-02-17 09:30,[CC] SELL NY,9656,2,386240,-59,-0.02,9,0,0.00,-54.5,-0.01,-422,-0.17,0
51,Exit short,2020-02-18 09:30,NQ09B SELL NY STOP,9584.75,2,383340,-59,-0.02,9,355.5,0.09,-54.5,-0.01,-481,-0.19,0
51,Entry short,2020-02-18 09:30,[CC] SELL NY,9583.5,2,383340,-59,-0.02,9,355.5,0.09,-54.5,-0.01,-481,-0.19,0
52,Exit short,2020-02-18 18:00,NQ09B SELL WEEKDAY 1800 STOP,9644.25,1,192860,-29.5,-0.02,4.5,32.75,0.02,-27.25,-0.01,-510.5,-0.20,0
52,Entry short,2020-02-18 18:00,[CC] SELL WEAK,9643,1,192860,-29.5,-0.02,4.5,32.75,0.02,-27.25,-0.01,-510.5,-0.20,0
53,Exit short,2020-02-19 09:30,NQ09B SELL NY STOP,9691.25,2,387600,-59,-0.02,9,335.5,0.09,-54.5,-0.01,-569.5,-0.23,0
53,Entry short,2020-02-19 09:30,[CC] SELL NY,9690,2,387600,-59,-0.02,9,335.5,0.09,-54.5,-0.01,-569.5,-0.23,0
54,Exit short,2020-02-20 09:30,NQ09B SELL NY STOP,9705.75,2,388180,-59,-0.02,9,185.5,0.05,-54.5,-0.01,-628.5,-0.25,0
54,Entry short,2020-02-20 09:30,[CC] SELL NY,9704.5,2,388180,-59,-0.02,9,185.5,0.05,-54.5,-0.01,-628.5,-0.25,0
55,Exit short,2020-02-20 18:00,NQ09B SELL WEEKDAY 1800 STOP,9618.25,2,384680,-59,-0.02,9,0,0.00,-54.5,-0.01,-687.5,-0.27,0
55,Entry short,2020-02-20 18:00,[CC] SELL PREMIUM,9617,2,384680,-59,-0.02,9,0,0.00,-54.5,-0.01,-687.5,-0.27,0
56,Exit short,2020-02-21 09:30,NQ09B SELL NY STOP,9591,2,383590,-59,-0.02,9,0,0.00,-54.5,-0.01,-746.5,-0.30,0
56,Entry short,2020-02-21 09:30,[CC] SELL NY,9589.75,2,383590,-59,-0.02,9,0,0.00,-54.5,-0.01,-746.5,-0.30,0
57,Exit short,2020-02-23 18:00,NQ09B SELL WEEKLY STOP,9356.25,2,374200,-59,-0.02,9,0,0.00,-54.5,-0.01,-805.5,-0.32,0
57,Entry short,2020-02-23 18:00,[CC] SELL WEEKLY,9355,2,374200,-59,-0.02,9,0,0.00,-54.5,-0.01,-805.5,-0.32,0
58,Exit short,2020-02-24 09:30,NQ09B SELL NY STOP,9105,2,364150,-59,-0.02,9,0,0.00,-54.5,-0.01,-864.5,-0.35,0
58,Entry short,2020-02-24 09:30,[CC] SELL NY,9103.75,2,364150,-59,-0.02,9,0,0.00,-54.5,-0.01,-864.5,-0.35,0
59,Exit short,2020-02-24 18:00,NQ09B SELL WEEKDAY 1800 STOP,9092,2,363630,-59,-0.02,9,0,0.00,-54.5,-0.01,-923.5,-0.37,0
59,Entry short,2020-02-24 18:00,[CC] SELL PREMIUM,9090.75,2,363630,-59,-0.02,9,0,0.00,-54.5,-0.01,-923.5,-0.37,0
60,Exit short,2020-02-25 09:30,NQ09B SELL NY N130 TP2,9146.25,2,366360,501,0.14,9,505.5,0.14,-14.5,0.00,-422.5,-0.17,0
60,Entry short,2020-02-25 09:30,[CC] SELL NY,9159,2,366360,501,0.14,9,505.5,0.14,-14.5,0.00,-422.5,-0.17,0
61,Exit short,2020-02-25 18:00,NQ09B SELL WEEKDAY 1800 STOP,8869.25,2,354720,-59,-0.02,9,145.5,0.04,-54.5,-0.02,-481.5,-0.19,0
61,Entry short,2020-02-25 18:00,[CC] SELL PREMIUM,8868,2,354720,-59,-0.02,9,145.5,0.04,-54.5,-0.02,-481.5,-0.19,0
62,Exit short,2020-02-26 09:30,NQ09B SELL NY STOP,8891.75,2,355620,-59,-0.02,9,415.5,0.12,-54.5,-0.02,-540.5,-0.22,0
62,Entry short,2020-02-26 09:30,[CC] SELL NY,8890.5,2,355620,-59,-0.02,9,415.5,0.12,-54.5,-0.02,-540.5,-0.22,0
63,Exit short,2020-02-26 18:00,NQ09B SELL WEEKDAY 1800 STOP,8812.5,2,352450,-59,-0.02,9,265.5,0.08,-54.5,-0.02,-599.5,-0.24,0
63,Entry short,2020-02-26 18:00,[CC] SELL PREMIUM,8811.25,2,352450,-59,-0.02,9,265.5,0.08,-54.5,-0.02,-599.5,-0.24,0
64,Exit short,2020-02-27 09:30,NQ09B SELL NY N130 TP2,8645,2,346310,501,0.14,9,505.5,0.15,-14.5,0.00,-98.5,-0.04,0
64,Entry short,2020-02-27 09:30,[CC] SELL NY,8657.75,2,346310,501,0.14,9,505.5,0.15,-14.5,0.00,-98.5,-0.04,0
65,Exit short,2020-02-27 18:00,NQ09B SELL WEEKDAY 1800 STOP,8348,2,333870,-59,-0.02,9,0,0.00,-54.5,-0.02,-157.5,-0.06,0
65,Entry short,2020-02-27 18:00,[CC] SELL PREMIUM,8346.75,2,333870,-59,-0.02,9,0,0.00,-54.5,-0.02,-157.5,-0.06,0
66,Exit short,2020-02-28 09:30,NQ09B SELL NY N130 TP2,8148,2,326430,501,0.15,9,505.5,0.15,-14.5,0.00,343.5,0.14,0
66,Entry short,2020-02-28 09:30,[CC] SELL NY,8160.75,2,326430,501,0.15,9,505.5,0.15,-14.5,0.00,343.5,0.14,0
67,Exit short,2020-03-01 18:00,NQ09B SELL WEEKLY STOP,8350.25,2,333960,-59,-0.02,9,0,0.00,-54.5,-0.02,284.5,0.11,0
67,Entry short,2020-03-01 18:00,[CC] SELL WEEKLY,8349,2,333960,-59,-0.02,9,0,0.00,-54.5,-0.02,284.5,0.11,0
68,Exit short,2020-03-02 09:30,NQ09B SELL NY STOP,8565,2,342550,-59,-0.02,9,0,0.00,-54.5,-0.02,225.5,0.09,0
68,Entry short,2020-03-02 09:30,[CC] SELL NY,8563.75,2,342550,-59,-0.02,9,0,0.00,-54.5,-0.02,225.5,0.09,0
69,Exit short,2020-03-02 18:00,NQ09B SELL WEEKDAY 1800 STOP,8831.5,2,353210,-59,-0.02,9,205.5,0.06,-54.5,-0.02,166.5,0.07,0
69,Entry short,2020-03-02 18:00,[CC] SELL PREMIUM,8830.25,2,353210,-59,-0.02,9,205.5,0.06,-54.5,-0.02,166.5,0.07,0
70,Exit short,2020-03-03 09:30,NQ09B SELL NY STOP,8902,2,356030,-59,-0.02,9,0,0.00,-54.5,-0.02,107.5,0.04,0
70,Entry short,2020-03-03 09:30,[CC] SELL NY,8900.75,2,356030,-59,-0.02,9,0,0.00,-54.5,-0.02,107.5,0.04,0
71,Exit short,2020-03-03 18:00,NQ09B SELL WEEKDAY 1800 STOP,8558.5,2,342290,-59,-0.02,9,0,0.00,-54.5,-0.02,48.5,0.02,0
71,Entry short,2020-03-03 18:00,[CC] SELL PREMIUM,8557.25,2,342290,-59,-0.02,9,0,0.00,-54.5,-0.02,48.5,0.02,0
72,Exit short,2020-03-04 09:30,NQ09B SELL NY STOP,8746.5,2,349810,-59,-0.02,9,335.5,0.10,-54.5,-0.02,-10.5,0.00,0
72,Entry short,2020-03-04 09:30,[CC] SELL NY,8745.25,2,349810,-59,-0.02,9,335.5,0.10,-54.5,-0.02,-10.5,0.00,0
73,Exit short,2020-03-05 09:30,NQ09B SELL NY N130 TP2,8703.25,2,348640,501,0.14,9,505.5,0.14,-14.5,0.00,490.5,0.20,0
73,Entry short,2020-03-05 09:30,[CC] SELL NY,8716,2,348640,501,0.14,9,505.5,0.14,-14.5,0.00,490.5,0.20,0
74,Exit short,2020-03-05 18:00,NQ09B SELL WEEKDAY 1800 STOP,8678,1,173535,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,461,0.18,0
74,Entry short,2020-03-05 18:00,[CC] SELL WEAK,8676.75,1,173535,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,461,0.18,0
75,Exit short,2020-03-06 09:30,NQ09B SELL NY STOP,8385.5,2,335370,-59,-0.02,9,135.5,0.04,-54.5,-0.02,402,0.16,0
75,Entry short,2020-03-06 09:30,[CC] SELL NY,8384.25,2,335370,-59,-0.02,9,135.5,0.04,-54.5,-0.02,402,0.16,0
76,Exit short,2020-03-08 18:00,NQ09B SELL WEEKLY STOP,8370,2,334750,-59,-0.02,9,0,0.00,-54.5,-0.02,343,0.14,0
76,Entry short,2020-03-08 18:00,[CC] SELL WEEKLY,8368.75,2,334750,-59,-0.02,9,0,0.00,-54.5,-0.02,343,0.14,0
77,Exit short,2020-03-09 09:30,NQ09B SELL NY N130 TP2,7960,2,318910,501,0.16,9,505.5,0.16,-34.5,-0.01,844,0.34,0
77,Entry short,2020-03-09 09:30,[CC] SELL NY,7972.75,2,318910,501,0.16,9,505.5,0.16,-34.5,-0.01,844,0.34,0
78,Exit short,2020-03-09 18:00,NQ09B SELL WEEKDAY 1800 STOP,7894.75,1,157870,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,814.5,0.33,0
78,Entry short,2020-03-09 18:00,[CC] SELL WEAK,7893.5,1,157870,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,814.5,0.33,0
79,Exit short,2020-03-10 09:30,NQ09B SELL NY STOP,8238.5,2,329490,-59,-0.02,9,0,0.00,-54.5,-0.02,755.5,0.30,0
79,Entry short,2020-03-10 09:30,[CC] SELL NY,8237.25,2,329490,-59,-0.02,9,0,0.00,-54.5,-0.02,755.5,0.30,0
80,Exit short,2020-03-10 18:00,NQ09B SELL WEEKDAY 1800 STOP,8318,1,166335,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,726,0.29,0
80,Entry short,2020-03-10 18:00,[CC] SELL WEAK,8316.75,1,166335,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,726,0.29,0
81,Exit short,2020-03-11 09:30,NQ09B SELL NY N130 TP2,8150.75,2,326540,501,0.15,9,505.5,0.15,-14.5,0.00,1227,0.49,0
81,Entry short,2020-03-11 09:30,[CC] SELL NY,8163.5,2,326540,501,0.15,9,505.5,0.15,-14.5,0.00,1227,0.49,0
82,Exit short,2020-03-11 18:00,NQ09B SELL WEEKDAY 1800 D80,7990.5,1,159970,155.5,0.10,4.5,157.75,0.10,-7.25,0.00,1382.5,0.55,0
82,Entry short,2020-03-11 18:00,[CC] SELL WEAK,7998.5,1,159970,155.5,0.10,4.5,157.75,0.10,-7.25,0.00,1382.5,0.55,0
83,Exit short,2020-03-12 09:30,NQ09B SELL NY STOP,7506.5,2,300210,-59,-0.02,9,0,0.00,-54.5,-0.02,1323.5,0.53,0
83,Entry short,2020-03-12 09:30,[CC] SELL NY,7505.25,2,300210,-59,-0.02,9,0,0.00,-54.5,-0.02,1323.5,0.53,0
84,Exit short,2020-03-12 18:00,NQ09B SELL WEEKDAY 1800 STOP,7101,2,283990,-59,-0.02,9,0,0.00,-54.5,-0.02,1264.5,0.51,0
84,Entry short,2020-03-12 18:00,[CC] SELL PREMIUM,7099.75,2,283990,-59,-0.02,9,0,0.00,-54.5,-0.02,1264.5,0.51,0
85,Exit short,2020-03-13 09:30,NQ09B SELL NY STOP,7691,2,307590,-59,-0.02,9,0,0.00,-54.5,-0.02,1205.5,0.48,0
85,Entry short,2020-03-13 09:30,[CC] SELL NY,7689.75,2,307590,-59,-0.02,9,0,0.00,-54.5,-0.02,1205.5,0.48,0
86,Exit short,2020-03-15 18:00,NQ09B SELL WEEKLY STOP,7904,2,316110,-59,-0.02,9,0,0.00,-54.5,-0.02,1146.5,0.46,0
86,Entry short,2020-03-15 18:00,[CC] SELL WEEKLY,7902.75,2,316110,-59,-0.02,9,0,0.00,-54.5,-0.02,1146.5,0.46,0
87,Exit short,2020-03-16 09:30,NQ09B SELL NY N130 TP2,7229,2,295840,6671,2.25,9,6675.5,2.26,-14.5,0.00,7817.5,3.13,0
87,Entry short,2020-03-16 09:30,[CC] SELL NY,7396,2,295840,6671,2.25,9,6675.5,2.26,-14.5,0.00,7817.5,3.13,0
88,Exit short,2020-03-16 18:00,NQ09B SELL WEEKDAY 1800 D80,7028,2,281440,311,0.11,9,315.5,0.11,-14.5,-0.01,8128.5,3.25,0
88,Entry short,2020-03-16 18:00,[CC] SELL PREMIUM,7036,2,281440,311,0.11,9,315.5,0.11,-14.5,-0.01,8128.5,3.25,0
89,Exit short,2020-03-17 09:30,NQ09B SELL NY N130 TP2,7154.25,2,286680,501,0.17,9,505.5,0.18,-14.5,-0.01,8629.5,3.45,0
89,Entry short,2020-03-17 09:30,[CC] SELL NY,7167,2,286680,501,0.17,9,505.5,0.18,-14.5,-0.01,8629.5,3.45,0
90,Exit short,2020-03-17 18:00,NQ09B SELL WEEKDAY 1800 D80,7335,2,293720,311,0.11,9,315.5,0.11,-14.5,0.00,8940.5,3.58,0
90,Entry short,2020-03-17 18:00,[CC] SELL PREMIUM,7343,2,293720,311,0.11,9,315.5,0.11,-14.5,0.00,8940.5,3.58,0
91,Exit short,2020-03-18 09:30,NQ09B SELL NY STOP,6975,2,278950,-59,-0.02,9,485.5,0.17,-54.5,-0.02,8881.5,3.55,0
91,Entry short,2020-03-18 09:30,[CC] SELL NY,6973.75,2,278950,-59,-0.02,9,485.5,0.17,-54.5,-0.02,8881.5,3.55,0
92,Exit short,2020-03-18 18:00,NQ09B SELL WEEKDAY 1800 STOP,7235.25,1,144680,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,8852,3.54,0
92,Entry short,2020-03-18 18:00,[CC] SELL WEAK,7234,1,144680,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,8852,3.54,0
93,Exit short,2020-03-19 09:30,NQ09B SELL NY STOP,7178.25,2,287080,-59,-0.02,9,0,0.00,-54.5,-0.02,8793,3.52,0
93,Entry short,2020-03-19 09:30,[CC] SELL NY,7177,2,287080,-59,-0.02,9,0,0.00,-54.5,-0.02,8793,3.52,0
94,Exit short,2020-03-19 18:00,NQ09B SELL WEEKDAY 1800 STOP,7178,2,287070,-59,-0.02,9,0,0.00,-54.5,-0.02,8734,3.49,0
94,Entry short,2020-03-19 18:00,[CC] SELL PREMIUM,7176.75,2,287070,-59,-0.02,9,0,0.00,-54.5,-0.02,8734,3.49,0
95,Exit short,2020-03-20 09:30,NQ09B SELL NY STOP,7430,2,297150,-59,-0.02,9,0,0.00,-54.5,-0.02,8675,3.47,0
95,Entry short,2020-03-20 09:30,[CC] SELL NY,7428.75,2,297150,-59,-0.02,9,0,0.00,-54.5,-0.02,8675,3.47,0
96,Exit short,2020-03-22 18:00,NQ09B SELL WEEKLY W80,6789.75,2,271910,311,0.11,9,315.5,0.12,-14.5,-0.01,8986,3.59,0
96,Entry short,2020-03-22 18:00,[CC] SELL WEEKLY,6797.75,2,271910,311,0.11,9,315.5,0.12,-14.5,-0.01,8986,3.59,0
97,Exit short,2020-03-23 09:30,NQ09B SELL NY STOP,7000.75,2,279980,-59,-0.02,9,0,0.00,-54.5,-0.02,8927,3.57,0
97,Entry short,2020-03-23 09:30,[CC] SELL NY,6999.5,2,279980,-59,-0.02,9,0,0.00,-54.5,-0.02,8927,3.57,0
98,Exit short,2020-03-23 18:00,NQ09B SELL WEEKDAY 1800 STOP,7006.75,1,140110,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,8897.5,3.56,0
98,Entry short,2020-03-23 18:00,[CC] SELL WEAK,7005.5,1,140110,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,8897.5,3.56,0
99,Exit short,2020-03-24 09:30,NQ09B SELL NY STOP,7380.25,2,295160,-59,-0.02,9,0,0.00,-54.5,-0.02,8838.5,3.54,0
99,Entry short,2020-03-24 09:30,[CC] SELL NY,7379,2,295160,-59,-0.02,9,0,0.00,-54.5,-0.02,8838.5,3.54,0
100,Exit short,2020-03-24 18:00,NQ09B SELL WEEKDAY 1800 STOP,7545.75,1,150890,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,8809,3.52,0
100,Entry short,2020-03-24 18:00,[CC] SELL WEAK,7544.5,1,150890,-29.5,-0.02,4.5,0,0.00,-27.25,-0.02,8809,3.52,0
101,Exit short,2020-03-25 09:30,NQ09B SELL NY STOP,7556.25,2,302200,-59,-0.02,9,0,0.00,-54.5,-0.02,8750,3.50,0
101,Entry short,2020-03-25 09:30,[CC] SELL NY,7555,2,302200,-59,-0.02,9,0,0.00,-54.5,-0.02,8750,3.50,0
102,Exit short,2020-03-25 18:00,NQ09B SELL WEEKDAY 1800 D80,7475.25,1,149665,155.5,0.10,4.5,157.75,0.11,-7.25,0.00,8905.5,3.56,0
102,Entry short,2020-03-25 18:00,[CC] SELL WEAK,7483.25,1,149665,155.5,0.10,4.5,157.75,0.11,-7.25,0.00,8905.5,3.56,0
