side,Trade number,entry_dt,exit_dt,route,qty,entry_price,exit_price,net,commission,points,target_bps,route_cap_points,at_route_cap,pre_exit_extra_fav_gross_proxy,signal_exit
BUY,725,2021-10-01 09:30:00,2021-10-01 09:30:00,NY,2,14710.25,14723.0,501.0,9.0,12.75,8.66742577454496,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,727,2021-10-04 09:30:00,2021-10-04 09:30:00,NY,2,14704.5,14717.25,501.0,9.0,12.75,8.670815056615321,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,735,2021-10-10 18:00:00,2021-10-10 18:00:00,WEEKLY,2,14810.5,14818.5,311.0,9.0,8.0,5.401573208196887,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,737,2021-10-12 09:30:00,2021-10-12 09:30:00,NY,2,14760.0,14772.75,501.0,9.0,12.75,8.638211382113822,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,739,2021-10-13 09:30:00,2021-10-13 09:30:00,NY,2,14747.0,14759.75,501.0,9.0,12.75,8.64582626974978,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,742,2021-10-17 18:00:00,2021-10-17 18:00:00,WEEKLY,2,15145.25,15153.25,311.0,9.0,8.0,5.282184183159736,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,748,2021-10-22 09:30:00,2021-10-22 09:30:00,NY,2,15422.75,15435.5,501.0,9.0,12.75,8.267008153539415,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,755,2021-10-27 18:00:00,2021-10-27 18:00:00,WEAK,1,15595.25,15603.25,155.5,4.5,8.0,5.129767076513683,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,759,2021-10-31 18:00:00,2021-10-31 18:00:00,WEEKLY,2,15885.5,15893.5,311.0,9.0,8.0,5.036039155204431,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,762,2021-11-03 09:30:00,2021-11-03 09:30:00,NY,2,15980.75,15993.5,501.0,9.0,12.75,7.97834895108177,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,764,2021-11-05 09:30:00,2021-11-05 09:30:00,NY,2,16410.25,16423.0,501.0,9.0,12.75,7.76953428497433,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,765,2021-11-07 18:00:00,2021-11-07 18:00:00,WEEKLY,2,16293.25,16301.25,311.0,9.0,8.0,4.910008745953078,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,775,2021-11-17 18:00:00,2021-11-17 18:00:00,WEAK,1,16322.75,16330.75,155.5,4.5,8.0,4.9011349190546944,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,780,2021-11-22 09:30:00,2021-11-22 09:30:00,NY,2,16638.75,16651.5,501.0,9.0,12.75,7.662835249042145,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,782,2021-11-23 09:30:00,2021-11-23 09:30:00,NY,2,16331.25,16344.0,501.0,9.0,12.75,7.807118254879449,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,788,2021-11-30 09:30:00,2021-11-30 09:30:00,NY,2,16355.25,16368.0,501.0,9.0,12.75,7.795661943412666,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,789,2021-11-30 18:00:00,2021-11-30 18:00:00,PREMIUM,2,16239.0,16247.0,311.0,9.0,8.0,4.926411724859904,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,790,2021-12-01 09:30:00,2021-12-01 09:30:00,NY,2,16339.25,16352.0,501.0,9.0,12.75,7.803295744908732,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,791,2021-12-01 18:00:00,2021-12-01 18:00:00,WEAK,1,15892.0,15900.0,155.5,4.5,8.0,5.033979360684621,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,795,2021-12-05 18:00:00,2021-12-05 18:00:00,WEEKLY,2,15716.5,15724.5,311.0,9.0,8.0,5.090191836604841,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,796,2021-12-06 09:30:00,2021-12-06 09:30:00,NY,2,15734.5,15747.25,501.0,9.0,12.75,8.103212685500017,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,804,2021-12-15 09:30:00,2021-12-15 09:30:00,NY,2,15908.25,15921.0,501.0,9.0,12.75,8.014709348922729,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,808,2021-12-20 09:30:00,2021-12-20 09:30:00,NY,2,15578.25,15591.0,501.0,9.0,12.75,8.184487988060276,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,812,2021-12-26 18:00:00,2021-12-26 18:00:00,WEEKLY,2,16304.5,16312.5,311.0,9.0,8.0,4.906620871538532,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,818,2022-01-02 18:00:00,2022-01-02 18:00:00,WEEKLY,2,16356.25,16364.25,311.0,9.0,8.0,4.8910966755827285,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,821,2022-01-05 09:30:00,2022-01-05 09:30:00,NY,2,16200.5,16213.25,501.0,9.0,12.75,7.8701274652016915,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,825,2022-01-07 09:30:00,2022-01-07 09:30:00,NY,2,15757.25,15770.0,501.0,9.0,12.75,8.091513430325723,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,826,2022-01-09 18:00:00,2022-01-09 18:00:00,WEEKLY,2,15590.25,15598.25,311.0,9.0,8.0,5.131412260868171,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,827,2022-01-10 09:30:00,2022-01-10 09:30:00,NY,2,15377.25,15390.0,501.0,9.0,12.75,8.291469541042774,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,829,2022-01-11 09:30:00,2022-01-11 09:30:00,NY,2,15565.75,15578.5,501.0,9.0,12.75,8.19106050142139,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,831,2022-01-13 09:30:00,2022-01-13 09:30:00,NY,2,15950.75,15963.5,501.0,9.0,12.75,7.993354544457158,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,836,2022-01-18 09:30:00,2022-01-18 09:30:00,NY,2,15348.0,15360.75,501.0,9.0,12.75,8.307271305707584,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,843,2022-01-24 09:30:00,2022-01-24 09:30:00,NY,2,14191.25,14204.0,501.0,9.0,12.75,8.984409407205144,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,846,2022-01-25 18:00:00,2022-01-25 18:00:00,PREMIUM,2,13945.75,13953.75,311.0,9.0,8.0,5.736514708782245,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,847,2022-01-26 09:30:00,2022-01-26 09:30:00,NY,2,14476.0,14488.75,501.0,9.0,12.75,8.807681680022105,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,849,2022-01-27 09:30:00,2022-01-27 09:30:00,NY,2,14333.25,14346.0,501.0,9.0,12.75,8.895400554654387,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,850,2022-01-27 18:00:00,2022-01-27 18:00:00,PREMIUM,2,14168.0,14176.0,311.0,9.0,8.0,5.64652738565782,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,851,2022-01-28 09:30:00,2022-01-28 09:30:00,NY,2,14068.75,14081.5,501.0,9.0,12.75,9.062638827187916,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,852,2022-01-30 18:00:00,2022-01-30 18:00:00,WEEKLY,2,14454.25,14462.25,311.0,9.0,8.0,5.53470432571735,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,853,2022-01-31 09:30:00,2022-01-31 09:30:00,NY,2,14488.5,14501.25,501.0,9.0,12.75,8.800082824308936,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,857,2022-02-02 18:00:00,2022-02-02 18:00:00,PREMIUM,2,14852.75,14860.75,311.0,9.0,8.0,5.386207941290333,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,860,2022-02-04 09:30:00,2022-02-04 09:30:00,NY,2,14519.5,14532.25,501.0,9.0,12.75,8.781294121698405,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,861,2022-02-06 18:00:00,2022-02-06 18:00:00,WEEKLY,2,14682.75,14690.75,311.0,9.0,8.0,5.448570601556248,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,862,2022-02-07 09:30:00,2022-02-07 09:30:00,NY,2,14708.5,14721.25,501.0,9.0,12.75,8.668457014651391,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,864,2022-02-09 09:30:00,2022-02-09 09:30:00,NY,2,14919.25,14932.0,501.0,9.0,12.75,8.546005998961073,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,868,2022-02-13 18:00:00,2022-02-13 18:00:00,WEEKLY,2,14250.25,14258.25,311.0,9.0,8.0,5.6139365976035505,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,875,2022-02-18 09:30:00,2022-02-18 09:30:00,NY,2,14204.75,14217.5,501.0,9.0,12.75,8.975870747461236,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,888,2022-03-02 09:30:00,2022-03-02 09:30:00,NY,2,14067.75,14080.5,501.0,9.0,12.75,9.063283040998027,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,891,2022-03-04 09:30:00,2022-03-04 09:30:00,NY,2,13935.25,13948.0,501.0,9.0,12.75,9.149459105505821,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,895,2022-03-08 09:30:00,2022-03-08 09:30:00,NY,2,13286.5,13299.25,501.0,9.0,12.75,9.596206675949272,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,896,2022-03-09 09:30:00,2022-03-09 09:30:00,NY,2,13603.5,13616.25,501.0,9.0,12.75,9.372587936927998,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,898,2022-03-10 09:30:00,2022-03-10 09:30:00,NY,2,13565.25,13578.0,501.0,9.0,12.75,9.399015867750318,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,905,2022-03-17 09:30:00,2022-03-17 09:30:00,NY,2,13872.5,13885.25,501.0,9.0,12.75,9.190845197332854,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,907,2022-03-18 09:30:00,2022-03-18 09:30:00,NY,2,14046.75,14059.5,501.0,9.0,12.75,9.076832719312296,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,911,2022-03-23 09:30:00,2022-03-23 09:30:00,NY,2,14532.0,14544.75,501.0,9.0,12.75,8.773740710156895,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,914,2022-03-27 18:00:00,2022-03-27 18:00:00,WEEKLY,2,14756.25,14764.25,311.0,9.0,8.0,5.421431596781025,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,927,2022-04-11 09:30:00,2022-04-11 09:30:00,NY,2,14158.5,14171.25,501.0,9.0,12.75,9.00519122788431,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,929,2022-04-13 09:30:00,2022-04-13 09:30:00,NY,2,13953.0,13965.75,501.0,9.0,12.75,9.137819823693828,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,931,2022-04-17 18:00:00,2022-04-17 18:00:00,WEEKLY,2,13892.25,13900.25,311.0,9.0,8.0,5.758606417247027,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,934,2022-04-20 09:30:00,2022-04-20 09:30:00,NY,2,14252.0,14264.75,501.0,9.0,12.75,8.946112826269998,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,938,2022-04-24 18:00:00,2022-04-24 18:00:00,WEEKLY,2,13334.5,13342.5,311.0,9.0,8.0,5.999475045933481,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,945,2022-04-28 18:00:00,2022-04-28 18:00:00,PREMIUM,2,13219.75,13227.75,311.0,9.0,8.0,6.051551655666711,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,947,2022-05-01 18:00:00,2022-05-01 18:00:00,WEEKLY,2,12892.5,12900.5,311.0,9.0,8.0,6.20515803761877,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,954,2022-05-06 09:30:00,2022-05-06 09:30:00,NY,2,12760.25,12773.0,501.0,9.0,12.75,9.99196724202112,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,955,2022-05-08 18:00:00,2022-05-08 18:00:00,WEEKLY,2,12605.25,12613.25,311.0,9.0,8.0,6.346561948394518,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,961,2022-05-12 18:00:00,2022-05-12 18:00:00,PREMIUM,2,11891.75,11899.75,311.0,9.0,8.0,6.72735299682553,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,962,2022-05-13 09:30:00,2022-05-13 09:30:00,NY,2,12132.25,12145.0,501.0,9.0,12.75,10.50918007789157,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,964,2022-05-16 09:30:00,2022-05-16 09:30:00,NY,2,12311.75,12324.5,501.0,9.0,12.75,10.355960769183909,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,965,2022-05-17 09:30:00,2022-05-17 09:30:00,NY,2,12491.5,12504.25,501.0,9.0,12.75,10.206940719689388,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,968,2022-05-19 09:30:00,2022-05-19 09:30:00,NY,2,11864.5,11877.25,501.0,9.0,12.75,10.746344135867504,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,969,2022-05-20 09:30:00,2022-05-20 09:30:00,NY,2,12026.5,12039.25,501.0,9.0,12.75,10.601588159481144,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,971,2022-05-23 09:30:00,2022-05-23 09:30:00,NY,2,11885.0,11897.75,501.0,9.0,12.75,10.72780816154817,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,972,2022-05-24 09:30:00,2022-05-24 09:30:00,NY,2,11816.75,11829.5,501.0,9.0,12.75,10.789768760445977,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,974,2022-05-25 18:00:00,2022-05-25 18:00:00,WEAK,1,11887.75,11895.75,155.5,4.5,8.0,6.729616622153056,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,981,2022-06-02 09:30:00,2022-06-02 09:30:00,NY,2,12502.75,12515.5,501.0,9.0,12.75,10.197756493571415,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,983,2022-06-05 18:00:00,2022-06-05 18:00:00,WEEKLY,2,12550.0,12558.0,311.0,9.0,8.0,6.374501992031873,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,985,2022-06-07 09:30:00,2022-06-07 09:30:00,NY,2,12457.25,12470.0,501.0,9.0,12.75,10.235003712697425,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,986,2022-06-08 09:30:00,2022-06-08 09:30:00,NY,2,12674.0,12686.75,501.0,9.0,12.75,10.059965283257062,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,988,2022-06-10 09:30:00,2022-06-10 09:30:00,NY,2,12042.25,12055.0,501.0,9.0,12.75,10.587722394070877,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,991,2022-06-14 09:30:00,2022-06-14 09:30:00,NY,2,11415.0,11427.75,501.0,9.0,12.75,11.169513797634691,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,994,2022-06-15 18:00:00,2022-06-15 18:00:00,WEAK,1,11646.5,11654.5,155.5,4.5,8.0,6.8690164427081095,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,995,2022-06-16 09:30:00,2022-06-16 09:30:00,NY,2,11329.25,11342.0,501.0,9.0,12.75,11.254054769733212,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1002,2022-06-23 09:30:00,2022-06-23 09:30:00,NY,2,11661.0,11673.75,501.0,9.0,12.75,10.933882171340365,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1003,2022-06-23 18:00:00,2022-06-23 18:00:00,PREMIUM,2,11688.0,11696.0,311.0,9.0,8.0,6.844626967830253,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,1006,2022-06-27 09:30:00,2022-06-27 09:30:00,NY,2,12189.5,12202.25,501.0,9.0,12.75,10.459821977931826,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1008,2022-06-29 09:30:00,2022-06-29 09:30:00,NY,2,11669.5,11682.25,501.0,9.0,12.75,10.92591799134496,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1009,2022-06-30 09:30:00,2022-06-30 09:30:00,NY,2,11555.25,11568.0,501.0,9.0,12.75,11.033945609138705,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1021,2022-07-14 09:30:00,2022-07-14 09:30:00,NY,2,11642.5,11655.25,501.0,9.0,12.75,10.951256173502253,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1023,2022-07-17 18:00:00,2022-07-17 18:00:00,WEEKLY,2,12043.75,12051.75,311.0,9.0,8.0,6.642449403217436,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1024,2022-07-18 09:30:00,2022-07-18 09:30:00,NY,2,12124.5,12137.25,501.0,9.0,12.75,10.515897562786096,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1026,2022-07-20 09:30:00,2022-07-20 09:30:00,NY,2,12289.25,12302.0,501.0,9.0,12.75,10.374921170942084,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1027,2022-07-21 09:30:00,2022-07-21 09:30:00,NY,2,12483.75,12496.5,501.0,9.0,12.75,10.21327726043857,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1029,2022-07-24 18:00:00,2022-07-24 18:00:00,WEEKLY,2,12444.75,12452.75,311.0,9.0,8.0,6.428413588059222,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1032,2022-07-26 18:00:00,2022-07-26 18:00:00,PREMIUM,2,12192.25,12200.25,311.0,9.0,8.0,6.5615452439049395,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,1033,2022-07-27 09:30:00,2022-07-27 09:30:00,NY,2,12302.75,12315.5,501.0,9.0,12.75,10.363536607669017,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1036,2022-07-29 09:30:00,2022-07-29 09:30:00,NY,2,12803.75,12816.5,501.0,9.0,12.75,9.95802011129552,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1037,2022-07-31 18:00:00,2022-07-31 18:00:00,WEEKLY,2,12981.25,12989.25,311.0,9.0,8.0,6.162734713529129,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1038,2022-08-01 09:30:00,2022-08-01 09:30:00,NY,2,12897.25,12910.0,501.0,9.0,12.75,9.88582837426583,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1041,2022-08-04 09:30:00,2022-08-04 09:30:00,NY,2,13274.75,13287.5,501.0,9.0,12.75,9.6047006534963,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1047,2022-08-10 09:30:00,2022-08-10 09:30:00,NY,2,13340.5,13353.25,501.0,9.0,12.75,9.55736291743188,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1048,2022-08-11 09:30:00,2022-08-11 09:30:00,NY,2,13489.75,13502.5,501.0,9.0,12.75,9.451620674956912,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1049,2022-08-12 09:30:00,2022-08-12 09:30:00,NY,2,13402.75,13415.5,501.0,9.0,12.75,9.51297308388204,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1051,2022-08-15 09:30:00,2022-08-15 09:30:00,NY,2,13535.0,13547.75,501.0,9.0,12.75,9.420022164758034,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1067,2022-08-30 09:30:00,2022-08-30 09:30:00,NY,2,12563.75,12576.5,501.0,9.0,12.75,10.14824395582529,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1070,2022-09-01 09:30:00,2022-09-01 09:30:00,NY,2,12172.5,12185.25,501.0,9.0,12.75,10.474430067775723,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1072,2022-09-04 18:00:00,2022-09-04 18:00:00,WEEKLY,2,12110.75,12118.75,311.0,9.0,8.0,6.605701546147017,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1078,2022-09-11 18:00:00,2022-09-11 18:00:00,WEEKLY,2,12626.25,12634.25,311.0,9.0,8.0,6.336006336006336,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1082,2022-09-15 09:30:00,2022-09-15 09:30:00,NY,2,12131.5,12144.25,501.0,9.0,12.75,10.509829781972552,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1085,2022-09-18 18:00:00,2022-09-18 18:00:00,WEEKLY,2,11920.25,11928.25,311.0,9.0,8.0,6.71126863950001,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1089,2022-09-21 09:30:00,2022-09-21 09:30:00,NY,2,11962.75,11975.5,501.0,9.0,12.75,10.65808447054398,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1094,2022-09-25 18:00:00,2022-09-25 18:00:00,WEEKLY,2,11362.75,11370.75,311.0,9.0,8.0,7.040549162834701,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1099,2022-09-29 09:30:00,2022-09-29 09:30:00,NY,2,11387.25,11400.0,501.0,9.0,12.75,11.196733188434433,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1102,2022-10-03 09:30:00,2022-10-03 09:30:00,NY,2,11105.25,11118.0,501.0,9.0,12.75,11.481056257175661,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1108,2022-10-10 09:30:00,2022-10-10 09:30:00,NY,2,11109.0,11121.75,501.0,9.0,12.75,11.477180664326223,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1109,2022-10-11 09:30:00,2022-10-11 09:30:00,NY,2,10920.25,10933.0,501.0,9.0,12.75,11.675556878276597,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1112,2022-10-13 09:30:00,2022-10-13 09:30:00,NY,2,10523.25,10536.0,501.0,9.0,12.75,12.116028793386073,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1113,2022-10-14 09:30:00,2022-10-14 09:30:00,NY,2,11181.5,11194.25,501.0,9.0,12.75,11.402763493270134,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1122,2022-10-21 09:30:00,2022-10-21 09:30:00,NY,2,11044.0,11056.75,501.0,9.0,12.75,11.54473017022818,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1126,2022-10-25 18:00:00,2022-10-25 18:00:00,PREMIUM,2,11510.25,11518.25,311.0,9.0,8.0,6.950326882561196,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,1127,2022-10-26 09:30:00,2022-10-26 09:30:00,NY,2,11474.75,11487.5,501.0,9.0,12.75,11.111353188522626,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1129,2022-10-27 09:30:00,2022-10-27 09:30:00,NY,2,11401.25,11414.0,501.0,9.0,12.75,11.182984321894528,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1130,2022-10-27 18:00:00,2022-10-27 18:00:00,PREMIUM,2,11123.0,11131.0,311.0,9.0,8.0,7.192304234469118,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,1133,2022-10-31 09:30:00,2022-10-31 09:30:00,NY,2,11488.5,11501.25,501.0,9.0,12.75,11.098054576315446,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1136,2022-11-03 09:30:00,2022-11-03 09:30:00,NY,2,10829.5,10842.25,501.0,9.0,12.75,11.77339674038506,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1137,2022-11-04 09:30:00,2022-11-04 09:30:00,NY,2,10932.5,10945.25,501.0,9.0,12.75,11.662474273953809,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1138,2022-11-06 18:00:00,2022-11-06 18:00:00,WEEKLY,2,10786.75,10794.75,311.0,9.0,8.0,7.416506361971863,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1139,2022-11-07 09:30:00,2022-11-07 09:30:00,NY,2,10939.0,10951.75,501.0,9.0,12.75,11.655544382484688,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1144,2022-11-11 09:30:00,2022-11-11 09:30:00,NY,2,11624.5,11637.25,501.0,9.0,12.75,10.968213686610177,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1163,2022-12-01 09:30:00,2022-12-01 09:30:00,NY,2,12057.25,12070.0,501.0,9.0,12.75,10.574550581600281,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1171,2022-12-09 09:30:00,2022-12-09 09:30:00,NY,2,11602.0,11614.75,501.0,9.0,12.75,10.989484571625582,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1176,2022-12-15 09:30:00,2022-12-15 09:30:00,NY,2,11686.5,11699.25,501.0,9.0,12.75,10.910024387113335,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1177,2022-12-15 18:00:00,2022-12-15 18:00:00,WEAK,1,11446.75,11454.75,155.5,4.5,8.0,6.988883307489025,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,1181,2022-12-20 09:30:00,2022-12-20 09:30:00,NY,2,11133.75,11146.5,501.0,9.0,12.75,11.451667228022904,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1187,2022-12-29 09:30:00,2022-12-29 09:30:00,NY,2,10885.75,10898.5,501.0,9.0,12.75,11.712559998162735,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1189,2023-01-03 09:30:00,2023-01-03 09:30:00,NY,2,11119.25,11132.0,501.0,9.0,12.75,11.46660071497628,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1194,2023-01-09 09:30:00,2023-01-09 09:30:00,NY,2,11200.0,11212.75,501.0,9.0,12.75,11.383928571428571,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1196,2023-01-11 09:30:00,2023-01-11 09:30:00,NY,2,11324.0,11336.75,501.0,9.0,12.75,11.259272341928646,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1197,2023-01-12 09:30:00,2023-01-12 09:30:00,NY,2,11490.25,11503.0,501.0,9.0,12.75,11.096364308870566,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1206,2023-01-22 18:00:00,2023-01-22 18:00:00,WEEKLY,2,11677.0,11685.0,311.0,9.0,8.0,6.851074762353344,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1216,2023-01-29 18:00:00,2023-01-29 18:00:00,WEEKLY,2,12212.75,12220.75,311.0,9.0,8.0,6.550531207140079,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1222,2023-02-02 18:00:00,2023-02-02 18:00:00,PREMIUM,2,12748.5,12756.5,311.0,9.0,8.0,6.275248068400204,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,1224,2023-02-05 18:00:00,2023-02-05 18:00:00,WEEKLY,2,12572.25,12580.25,311.0,9.0,8.0,6.363220585018592,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,1227,2023-02-08 09:30:00,2023-02-08 09:30:00,NY,2,12714.0,12726.75,501.0,9.0,12.75,10.02831524303917,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,1230,2023-02-12 18:00:00,2023-02-12 18:00:00,WEEKLY,2,12357.75,12365.75,311.0,9.0,8.0,6.473670368796909,10.0,False,0.0,NQ09B BUY WEEKLY W80
